27 4096 0
34 -31.6179 -136.048 0.799311 0 -6.3621 0 0 0.054 -1 0 0
35 -70.1907 -97.9433 0.273726 0 -1.50755 0 0 0.054 -1 0 0
36 -26.5376 -70.2787 -0.982505 0.982505 -19.6158 0 0 0.1188 -1 0 1
37 -14.866 -100.041 0.360113 0 -22.2876 0 0 0.054 -1 0 0
38 -46.0574 -119.415 -0.329213 0.329213 -16.2732 0 0 0.1188 -1 0 1
39 36.5434 -49.0933 -0.874185 0.874185 39.4759 0 0 0.1188 -1 0 1
40 -45.5623 70.6695 0.0173939 0 18.2774 1 0 0.0684 -1 0 0
41 -38.7287 -166.721 -0.465115 0.465115 11.1923 1 0 0.1188 -1 0 1
42 -16.0133 -168.102 -0.462309 0.462309 -6.57344 1 0 0.1188 -1 0 1
43 -46.8789 -127.838 0.0885478 0 2.66745 0 0 0.054 -1 0 0
44 9.52076 33.3708 0.34203 0 -23.862 1 0 0.054 -1 0 0
45 -47.2252 82.1579 0.615 0 -5.85225 1 0 0.054 -1 0 0
46 87.0162 -36.4232 0.0686415 0 27.951 0 0 0.054 -1 0 0
47 60.3544 -64.5192 0.0263957 0 -15.3756 0 0 0.054 -1 0 0
48 64.5046 -62.6548 0.37087 0 -13.0777 0 0 0.054 -1 0 0
49 2.17675 -98.4615 -0.312064 0.312064 15.2906 0 0 0.1188 -1 0 1
50 79.2942 -36.8741 -0.224612 0.224612 7.34534 0.40053 0 0.1188 -1 0 1
51 -65.2462 -57.2161 0.47864 0 -23.5657 0 0 0.054 -1 0 0
52 7.46064 70.4824 -0.465217 0.465217 -13.6198 1 0 0.1188 -1 0 1
53 57.1 19.8723 0.02049 0 8.67575 0.584765 0 0.054 -1 0 0
54 89.3257 167.551 0.794054 0 9.78199 0.720949 0 0.054 -1 0 0
55 23.9583 -57.9493 -0.42117 0.42117 -4.47172 0 0 0.1188 -1 0 1
56 62.399 128.277 0.78662 0 -0.144266 1 0 0.054 -1 0 0
57 25.5657 -149.71 0.868732 0 -17.5456 0.655184 0 0.054 -1 0 0
58 30.4179 29.0472 -0.993378 0.993378 -2.64499 0.555434 0 0.1188 -1 0 1
59 29.4303 -178.178 -0.422573 0.422573 -17.4776 0.626716 0 0.1188 -1 0 1
60 -2.58953 -18.5673 0.29666 0 39.5089 0 0 0.054 -1 0 0
61 38.1923 -94.5903 -0.034169 0.034169 -5.73699 0 0 0.1188 -1 0 1
62 -24.0356 87.9014 0.678494 0 19.4135 1 0 0.054 -1 0 0
63 12.2955 -146.277 0.0239894 0 -3.65471 0.451636 0 0.054 -1 0 0
64 -44.9169 32.3535 0.945751 0 36.948 0.890391 0 0.054 -1 0 0
65 70.5684 47.2099 -0.121653 0.121653 27.009 1 0 0.1188 -1 0 1
66 26.1186 60.8127 0.0050827 0 31.651 0.958705 0 0.102 -1 0 0
67 40.0414 -78.9219 0.133235 0 -26.7793 0 0 0.054 -1 0 0
68 -82.1513 178.038 0.875058 0 1.86363 0.613944 0 0.054 -1 0 0
69 74.6756 -46.7429 0.507426 0 -27.662 0.308232 0 0.054 -1 0 0
70 -30.4649 18.9954 0.927667 0 8.79157 1 0 0.054 -1 0 0
71 63.5417 -73.9984 -0.381721 0.381721 -1.5211 0 0 0.1188 -1 0 1
72 -41.6745 -5.29925 -0.637821 0.637821 -5.442 0.4824 0 0.1188 -1 0 1
73 78.5079 70.5707 0.8832 0 11.0348 0.871847 0 0.054 -1 0 0
74 -52.3946 61.6117 1.00517 0 -6.51455 0.907772 0 0.054 -1 0 0
75 3.29934 135.854 -0.34345 0.34345 22.0363 1 0 0.1188 -1 0 1
76 -65.4082 75.208 -0.280046 0.280046 7.19147 1 0 0.1188 -1 0 1
77 55.685 111.641 -0.494174 0.494174 32.3046 1 0 0.1188 -1 0 1
78 -75.313 -178.133 -0.00289313 0.00289313 12.6875 1 0 0.0876 -1 0 1
79 26.9935 72.7081 -0.193229 0.193229 26.8941 0.856482 0 0.1188 -1 0 1
80 69.5911 -170.058 -0.244028 0.244028 11.9174 0.290894 0 0.1188 -1 0 1
81 14.0904 -167.061 -0.337674 0.337674 3.27704 0.304532 0 0.1188 -1 0 1
82 86.7314 122.016 0.203509 0 31.0412 0.544375 0 0.054 -1 0 0
